,,"Transaction_Date_&_Time,Transaction_Value,Remarks,Transaction_Type,Age,Gender,Occupation,Industry"
Test1,9443,"5/10/2020 0:03,86222,House Installment,Duitnow,38,Male,Arboriculturist,Defence"
Test1,9444,"2/2/2020 8:35,54396,Car Installment,IBG,63,Female,Theatre manager,Medical Tourism"
Test1,9445,"3/23/2020 3:41,93040,Utility,IBG,95,Male,Location manager,Construction"
Test1,9446,"3/9/2020 16:02,45115,Utility,Duitnow,39,Female,""Engineer, civil (contracting)"",Transport Network"
Test1,9447,"3/30/2020 3:16,16983,House Installment,Instant Transfer,29,Female,Ambulance person,Finance & Banking"
Test1,9448,"4/27/2020 21:31,76394,Car Installment,Duitnow,74,Male,""Production assistant, radio"",Automotive"
Test1,9449,"1/9/2020 7:33,95573,Utility,Duitnow,52,Male,Patent examiner,Automotive"
Test1,9450,"3/27/2020 21:47,70943,Utility,IBG,59,Female,Information officer,Automotive"
Test1,9451,"3/19/2020 17:28,44839,Credit Card Installment,Duitnow,25,Female,""Copywriter, advertising"",Finance & Banking"
Test1,9452,"3/9/2020 5:36,42632,Utility,Instant Transfer,66,Male,""Engineer, water"",Tourism"
Test1,9453,"4/7/2020 7:54,6213,Car Installment,IBG,77,Female,""Therapist, music"",Tourism"
Test1,9454,"4/30/2020 16:04,76141,Credit Card Installment,IBG,24,Female,Commercial/residential surveyor,Energy"
Test1,9455,"2/1/2020 19:09,76068,Transaction,Instant Transfer,42,Female,Transport planner,Energy"
Test1,9456,"3/2/2020 7:27,51067,Car Installment,Instant Transfer,71,Female,Chartered loss adjuster,Tourism"
Test1,9457,"5/1/2020 8:28,54784,Credit Card Installment,Duitnow,56,Female,Advertising art director,Eletrical & Electronic"
Test1,9458,"2/6/2020 13:18,93965,House Installment,IBG,58,Female,Advertising account executive,Eletrical & Electronic"
Test1,9459,"4/30/2020 0:09,26398,Transaction,Instant Transfer,42,Male,Ship broker,Automotive"
Test1,9460,"1/25/2020 21:33,89602,Credit Card Installment,IBG,92,Male,Systems developer,Tourism"
Test1,9461,"1/18/2020 1:08,17494,Utility,IBG,26,Male,Lobbyist,Oil and Gas"
Test1,9462,"4/7/2020 18:03,87925,House Installment,Duitnow,99,Female,Acupuncturist,Medical Tourism"
Test1,9463,"1/25/2020 13:20,74120,Utility,Duitnow,83,Female,Merchant navy officer,Construction"
Test1,9464,"3/1/2020 0:20,12812,Utility,Instant Transfer,41,Female,Clinical research associate,Finance & Banking"
Test1,9465,"3/30/2020 8:22,13063,Car Installment,IBG,51,Male,Translator,Eletrical & Electronic"
Test1,9466,"2/22/2020 7:16,3439,House Installment,Duitnow,67,Female,""Editor, commissioning"",Eletrical & Electronic"
Test1,9467,"4/22/2020 12:09,88715,Credit Card Installment,IBG,54,Male,""Chemist, analytical"",Finance & Banking"
Test1,9468,"2/11/2020 6:17,28340,House Installment,Instant Transfer,78,Male,Retail merchandiser,Tourism"
Test1,9469,"3/14/2020 11:22,47278,Transaction,IBG,88,Male,""Lecturer, further education"",Tourism"
Test1,9470,"3/17/2020 18:56,65727,Car Installment,Duitnow,76,Female,Horticultural consultant,Construction"
Test1,9471,"3/18/2020 20:19,40755,Transaction,Instant Transfer,30,Female,Theme park manager,Finance & Banking"
Test1,9472,"4/11/2020 1:48,82608,Credit Card Installment,Duitnow,32,Male,Pension scheme manager,Transport Network"
Test1,9473,"3/15/2020 17:48,61473,Credit Card Installment,Instant Transfer,73,Female,Telecommunications researcher,Medical Tourism"
Test1,9474,"2/21/2020 3:50,91006,Credit Card Installment,Duitnow,67,Male,Building control surveyor,Transport Network"
Test1,9475,"4/18/2020 16:16,68395,Transaction,IBG,72,Male,""Teacher, secondary school"",Oil and Gas"
Test1,9476,"3/22/2020 0:07,12318,Credit Card Installment,IBG,47,Female,Event organiser,Defence"
Test1,9477,"1/31/2020 10:16,1239,House Installment,Duitnow,43,Female,""Exhibitions officer, museum/gallery"",Defence"
Test1,9478,"4/1/2020 8:26,85217,Credit Card Installment,IBG,29,Male,Mining engineer,Tourism"
Test1,9479,"1/4/2020 18:17,95824,Transaction,Duitnow,69,Female,Purchasing manager,Defence"
Test1,9480,"4/4/2020 11:36,90240,Utility,Duitnow,82,Female,Magazine journalist,Tourism"
Test1,9481,"1/1/2020 7:48,74725,Car Installment,Duitnow,75,Male,""Surveyor, hydrographic"",Automotive"
Test1,9482,"3/27/2020 9:43,26584,Utility,Duitnow,43,Female,""Accountant, chartered"",Defence"
Test1,9483,"4/5/2020 16:32,95996,Car Installment,IBG,71,Male,Pharmacologist,Oil and Gas"
Test1,9484,"3/31/2020 13:58,41047,Car Installment,Instant Transfer,47,Male,Lawyer,Automotive"
Test1,9485,"3/11/2020 14:24,87478,Credit Card Installment,Instant Transfer,82,Male,""Nurse, children's"",Construction"
Test1,9486,"3/25/2020 21:50,66866,Car Installment,Duitnow,70,Female,Chartered accountant,Energy"
Test1,9487,"2/2/2020 3:33,60416,Utility,Duitnow,43,Female,Mechanical engineer,Eletrical & Electronic"
Test1,9488,"2/17/2020 20:33,85739,Utility,Instant Transfer,82,Female,English as a foreign language teacher,Defence"
Test1,9489,"5/12/2020 15:04,47111,Credit Card Installment,IBG,42,Female,Town planner,Eletrical & Electronic"
Test1,9490,"2/22/2020 0:18,58669,Transaction,Duitnow,97,Female,""Loss adjuster, chartered"",Automotive"
Test1,9491,"3/14/2020 11:10,78552,Credit Card Installment,IBG,43,Male,Health physicist,Energy"
Test1,9492,"4/10/2020 19:34,95901,Credit Card Installment,Instant Transfer,38,Female,Public librarian,Finance & Banking"
Test1,9493,"4/11/2020 14:08,48935,Credit Card Installment,IBG,60,Female,Records manager,Energy"
Test1,9494,"3/15/2020 19:02,20318,Car Installment,IBG,18,Female,Call centre manager,Eletrical & Electronic"
Test1,9495,"5/6/2020 5:30,93884,House Installment,Duitnow,88,Female,Textile designer,Finance & Banking"
Test1,9496,"4/10/2020 3:00,63131,Car Installment,IBG,64,Female,Arboriculturist,Defence"
Test1,9497,"2/22/2020 16:18,15590,Car Installment,IBG,70,Male,""Designer, graphic"",Construction"
Test1,9498,"3/18/2020 9:39,74902,Credit Card Installment,Instant Transfer,34,Female,Radiation protection practitioner,Finance & Banking"
Test1,9499,"2/20/2020 18:24,2977,Credit Card Installment,Duitnow,49,Male,""Engineer, chemical"",Tourism"
Test1,9500,"4/28/2020 4:08,79075,Utility,IBG,76,Male,Operational researcher,Transport Network"
Test1,9501,"3/30/2020 7:52,24453,Transaction,Duitnow,19,Female,Call centre manager,Defence"
Test1,9502,"3/2/2020 7:47,56705,Credit Card Installment,Duitnow,91,Male,Product designer,Oil and Gas"
Test1,9503,"4/27/2020 20:34,93702,Car Installment,IBG,22,Female,Therapeutic radiographer,Eletrical & Electronic"
Test1,9504,"3/20/2020 6:34,97635,Car Installment,Duitnow,22,Male,""Engineer, civil (consulting)"",Eletrical & Electronic"
Test1,9505,"1/11/2020 14:32,18354,Utility,Instant Transfer,55,Female,""Administrator, Civil Service"",Eletrical & Electronic"
Test1,9506,"3/19/2020 1:00,4407,Utility,IBG,40,Female,Metallurgist,Oil and Gas"
Test1,9507,"2/12/2020 13:31,51656,Transaction,Instant Transfer,41,Male,""Optician, dispensing"",Tourism"
Test1,9508,"1/10/2020 11:51,85964,Car Installment,Duitnow,34,Male,Clinical cytogeneticist,Finance & Banking"
Test1,9509,"1/17/2020 11:20,78685,House Installment,Instant Transfer,79,Female,""Programmer, applications"",Transport Network"
Test1,9510,"3/9/2020 1:29,7995,Transaction,Instant Transfer,26,Female,""Civil engineer, contracting"",Tourism"
Test1,9511,"3/18/2020 21:43,1508,Utility,IBG,96,Female,Government social research officer,Energy"
Test1,9512,"3/21/2020 2:33,59683,Utility,Duitnow,74,Male,Equities trader,Transport Network"
Test1,9513,"4/12/2020 10:15,56834,Car Installment,Duitnow,71,Male,Drilling engineer,Automotive"
Test1,9514,"3/5/2020 3:05,41742,Transaction,IBG,85,Female,Chartered accountant,Medical Tourism"
Test1,9515,"4/21/2020 8:58,13093,Credit Card Installment,Duitnow,25,Male,""Engineer, electrical"",Energy"
Test1,9516,"3/2/2020 22:58,38839,Car Installment,Instant Transfer,77,Female,Medical physicist,Tourism"
Test1,9517,"1/27/2020 2:37,59127,Car Installment,IBG,19,Female,Education administrator,Oil and Gas"
Test1,9518,"2/15/2020 4:16,38516,Car Installment,Duitnow,30,Female,Trading standards officer,Automotive"
Test1,9519,"1/6/2020 15:14,42255,Utility,Instant Transfer,63,Female,Oceanographer,Transport Network"
Test1,9520,"2/11/2020 22:10,17179,Transaction,Duitnow,66,Male,Television camera operator,Transport Network"
Test1,9521,"5/5/2020 16:30,80057,Credit Card Installment,Instant Transfer,72,Male,""Optician, dispensing"",Transport Network"
Test1,9522,"5/10/2020 22:30,42734,Credit Card Installment,IBG,30,Female,Manufacturing engineer,Transport Network"
Test1,9523,"4/8/2020 20:36,89112,Car Installment,Instant Transfer,60,Female,Best boy,Oil and Gas"
Test1,9524,"2/3/2020 16:25,32256,Credit Card Installment,IBG,34,Male,Camera operator,Eletrical & Electronic"
Test1,9525,"3/15/2020 18:02,88199,Credit Card Installment,IBG,88,Female,Warehouse manager,Energy"
Test1,9526,"1/12/2020 4:51,52828,Transaction,Instant Transfer,97,Female,Patent attorney,Finance & Banking"
Test1,9527,"4/11/2020 3:50,46509,Car Installment,Duitnow,92,Female,Geophysical data processor,Finance & Banking"
Test1,9528,"5/1/2020 14:47,6237,Transaction,Duitnow,55,Male,Restaurant manager,Finance & Banking"
Test1,9529,"5/9/2020 2:42,6439,Credit Card Installment,Duitnow,70,Male,Sports administrator,Transport Network"
Test1,9530,"2/17/2020 5:06,32425,Credit Card Installment,IBG,24,Male,Oceanographer,Eletrical & Electronic"
Test1,9531,"1/11/2020 22:04,98653,Car Installment,IBG,81,Male,Manufacturing engineer,Transport Network"
Test1,9532,"2/16/2020 21:25,26468,House Installment,IBG,49,Male,Music therapist,Construction"
Test1,9533,"3/5/2020 17:55,91780,House Installment,Duitnow,19,Female,""Designer, television/film set"",Tourism"
Test1,9534,"1/27/2020 21:01,97020,Utility,IBG,83,Female,Energy manager,Transport Network"
Test1,9535,"4/26/2020 14:04,6608,Credit Card Installment,Duitnow,72,Female,Horticultural therapist,Defence"
Test1,9536,"3/16/2020 0:45,71358,Utility,Duitnow,36,Female,Public house manager,Tourism"
Test1,9537,"4/11/2020 17:54,85649,Transaction,IBG,87,Male,Tour manager,Construction"
Test1,9538,"2/24/2020 18:06,43260,Transaction,Duitnow,34,Female,Geophysical data processor,Construction"
Test1,9539,"1/31/2020 12:08,41915,Transaction,Duitnow,83,Male,""Scientist, audiological"",Defence"
Test1,9540,"3/5/2020 22:44,49427,Utility,Instant Transfer,73,Female,Learning disability nurse,Medical Tourism"
Test1,9541,"4/13/2020 20:39,53514,Transaction,Instant Transfer,90,Female,""Therapist, nutritional"",Transport Network"
Test1,9542,"5/12/2020 8:59,88558,Credit Card Installment,IBG,57,Male,IT technical support officer,Energy"
Test1,9543,"2/1/2020 6:23,23445,House Installment,Duitnow,24,Female,""Designer, interior/spatial"",Transport Network"
Test1,9544,"2/16/2020 23:56,36427,Transaction,Instant Transfer,84,Female,Pensions consultant,Eletrical & Electronic"
Test1,9545,"4/27/2020 12:27,83186,Transaction,IBG,60,Female,Stage manager,Transport Network"
Test1,9546,"2/2/2020 15:56,70281,Credit Card Installment,IBG,82,Male,Engineering geologist,Eletrical & Electronic"
Test1,9547,"1/1/2020 16:22,81525,Car Installment,Duitnow,22,Female,Passenger transport manager,Transport Network"
Test1,9548,"4/8/2020 23:24,2959,Transaction,IBG,57,Female,""Surveyor, planning and development"",Eletrical & Electronic"
Test1,9549,"1/25/2020 18:57,82984,Utility,Duitnow,35,Male,""Therapist, speech and language"",Energy"
Test1,9550,"4/29/2020 11:56,66273,House Installment,Duitnow,19,Male,Health physicist,Energy"
Test1,9551,"4/30/2020 9:56,61304,Transaction,Duitnow,86,Female,Music tutor,Transport Network"
Test1,9552,"1/19/2020 23:41,35566,Utility,Instant Transfer,57,Female,""Pilot, airline"",Transport Network"
Test1,9553,"2/19/2020 4:40,39134,Car Installment,Duitnow,31,Female,Maintenance engineer,Oil and Gas"
Test1,9554,"4/24/2020 8:54,47051,Credit Card Installment,Duitnow,57,Female,""Therapist, music"",Transport Network"
Test1,9555,"1/5/2020 14:27,4695,Credit Card Installment,Duitnow,92,Female,Software engineer,Automotive"
Test1,9556,"2/18/2020 10:58,6657,Car Installment,IBG,48,Female,Plant breeder/geneticist,Automotive"
Test1,9557,"2/19/2020 0:50,52804,Transaction,IBG,86,Female,Herbalist,Transport Network"
Test1,9558,"1/19/2020 8:26,40137,Credit Card Installment,Instant Transfer,88,Male,Arboriculturist,Transport Network"
Test1,9559,"4/4/2020 9:42,25482,Utility,Instant Transfer,64,Female,Technical brewer,Oil and Gas"
Test1,9560,"3/18/2020 23:59,267,Credit Card Installment,Instant Transfer,55,Female,Market researcher,Tourism"
Test1,9561,"3/24/2020 9:22,13034,Credit Card Installment,Instant Transfer,84,Male,Community education officer,Finance & Banking"
Test1,9562,"2/13/2020 4:11,88960,Transaction,Instant Transfer,85,Male,Medical technical officer,Transport Network"
Test1,9563,"1/7/2020 23:21,16541,Credit Card Installment,IBG,56,Male,Toxicologist,Automotive"
Test1,9564,"4/18/2020 3:03,16602,Car Installment,Duitnow,86,Female,Counselling psychologist,Finance & Banking"
Test1,9565,"2/15/2020 15:04,30048,Utility,Instant Transfer,33,Female,Plant breeder/geneticist,Tourism"
Test1,9566,"3/26/2020 23:55,91983,Utility,Duitnow,89,Male,Dispensing optician,Tourism"
Test1,9567,"2/18/2020 16:24,49528,Utility,Duitnow,60,Female,Site engineer,Eletrical & Electronic"
Test1,9568,"4/2/2020 3:39,80347,Credit Card Installment,Duitnow,63,Female,""Administrator, Civil Service"",Energy"
Test1,9569,"5/10/2020 14:56,80866,Credit Card Installment,IBG,88,Male,Editorial assistant,Tourism"
Test1,9570,"3/18/2020 20:29,77797,Transaction,Duitnow,52,Male,""Conservation officer, nature"",Defence"
Test1,9571,"1/16/2020 10:26,91429,Utility,IBG,33,Male,""Loss adjuster, chartered"",Automotive"
Test1,9572,"3/15/2020 23:00,41260,Car Installment,Duitnow,70,Male,Fisheries officer,Energy"
Test1,9573,"2/7/2020 10:43,86981,House Installment,IBG,93,Female,Textile designer,Transport Network"
Test1,9574,"1/9/2020 18:38,51025,House Installment,Instant Transfer,52,Female,""Producer, television/film/video"",Tourism"
Test1,9575,"3/22/2020 5:07,82322,Utility,IBG,55,Female,Occupational therapist,Defence"
Test1,9576,"1/1/2020 20:35,58612,Credit Card Installment,IBG,69,Female,""Social research officer, government"",Oil and Gas"
Test1,9577,"1/21/2020 4:48,50938,Utility,Duitnow,86,Male,Event organiser,Energy"
Test1,9578,"3/23/2020 8:57,39706,Utility,Instant Transfer,44,Male,Computer games developer,Finance & Banking"
Test1,9579,"1/17/2020 16:02,24015,Utility,Instant Transfer,56,Female,""Administrator, Civil Service"",Transport Network"
Test1,9580,"2/6/2020 20:51,57214,Car Installment,IBG,40,Male,Plant breeder/geneticist,Medical Tourism"
Test1,9581,"4/3/2020 21:29,45601,Utility,Duitnow,39,Male,Consulting civil engineer,Construction"
Test1,9582,"5/12/2020 1:38,73881,Car Installment,Instant Transfer,87,Female,Midwife,Transport Network"
Test1,9583,"1/4/2020 21:48,23604,Utility,IBG,26,Female,""Conservator, museum/gallery"",Medical Tourism"
Test1,9584,"4/7/2020 11:23,74204,Credit Card Installment,Duitnow,93,Female,Biomedical engineer,Energy"
Test1,9585,"2/15/2020 21:20,41914,Car Installment,IBG,44,Female,Cytogeneticist,Eletrical & Electronic"
Test1,9586,"2/19/2020 18:10,46428,Credit Card Installment,Duitnow,57,Male,""Designer, fashion/clothing"",Tourism"
Test1,9587,"4/13/2020 3:55,46864,Transaction,Instant Transfer,56,Male,Medical physicist,Automotive"
Test1,9588,"3/5/2020 14:01,55263,Utility,Instant Transfer,57,Male,Psychiatric nurse,Defence"
Test1,9589,"1/8/2020 18:16,75501,Car Installment,Duitnow,52,Female,Electrical engineer,Tourism"
Test1,9590,"2/25/2020 23:43,40010,Credit Card Installment,Duitnow,82,Male,Product/process development scientist,Transport Network"
Test1,9591,"5/4/2020 13:49,67844,Transaction,Duitnow,77,Female,""Buyer, retail"",Tourism"
Test1,9592,"1/13/2020 21:01,3242,House Installment,Duitnow,74,Male,Hospital pharmacist,Energy"
Test1,9593,"3/13/2020 8:16,12237,House Installment,Instant Transfer,28,Female,Armed forces operational officer,Energy"
Test1,9594,"4/8/2020 12:36,83781,Utility,Instant Transfer,48,Female,Estate agent,Tourism"
Test1,9595,"1/7/2020 4:20,46436,Transaction,Duitnow,60,Female,IT technical support officer,Defence"
Test1,9596,"1/23/2020 19:44,76550,Car Installment,Instant Transfer,34,Female,""Engineer, civil (contracting)"",Eletrical & Electronic"
Test1,9597,"1/30/2020 19:44,62478,Transaction,Duitnow,35,Female,Community arts worker,Tourism"
Test1,9598,"5/2/2020 1:05,77566,Transaction,Duitnow,73,Female,""Surveyor, minerals"",Construction"
Test1,9599,"2/12/2020 22:10,32376,Transaction,Instant Transfer,71,Male,""Conservator, museum/gallery"",Automotive"
Test1,9600,"1/13/2020 5:19,84634,House Installment,Duitnow,26,Female,Podiatrist,Transport Network"
Test1,9601,"2/15/2020 20:19,35401,House Installment,IBG,74,Male,Medical illustrator,Defence"
Test1,9602,"2/13/2020 0:45,84828,House Installment,Instant Transfer,49,Male,Chartered public finance accountant,Eletrical & Electronic"
Test1,9603,"1/13/2020 13:00,79112,Transaction,Duitnow,52,Male,Equality and diversity officer,Construction"
Test1,9604,"3/14/2020 4:15,73566,Transaction,Duitnow,38,Female,Cartographer,Oil and Gas"
Test1,9605,"2/11/2020 21:36,97566,Transaction,Duitnow,35,Male,Food technologist,Automotive"
Test1,9606,"4/18/2020 4:49,67809,Utility,Duitnow,95,Male,Data processing manager,Finance & Banking"
Test1,9607,"5/10/2020 12:36,21574,House Installment,IBG,34,Male,Social researcher,Construction"
Test1,9608,"2/27/2020 19:10,6766,House Installment,Instant Transfer,32,Female,""Administrator, sports"",Medical Tourism"
Test1,9609,"2/1/2020 17:46,92218,House Installment,IBG,56,Female,Psychotherapist,Automotive"
Test1,9610,"5/9/2020 20:57,16373,Credit Card Installment,IBG,76,Female,Network engineer,Energy"
Test1,9611,"4/28/2020 15:41,55785,Utility,Duitnow,48,Male,""Horticulturist, amenity"",Tourism"
Test1,9612,"4/25/2020 16:35,8142,Credit Card Installment,Duitnow,56,Male,""Engineer, structural"",Finance & Banking"
Test1,9613,"4/20/2020 8:05,55164,Credit Card Installment,IBG,44,Male,Jewellery designer,Tourism"
Test1,9614,"1/7/2020 23:42,71515,Utility,Instant Transfer,59,Female,Public librarian,Construction"
Test1,9615,"1/27/2020 8:07,58053,Credit Card Installment,Duitnow,34,Female,Marine scientist,Automotive"
Test1,9616,"3/4/2020 2:30,59240,Credit Card Installment,Duitnow,98,Male,Clinical cytogeneticist,Oil and Gas"
Test1,9617,"2/4/2020 17:48,75536,Utility,Duitnow,64,Male,Equities trader,Finance & Banking"
Test1,9618,"4/25/2020 13:12,72475,Utility,Duitnow,93,Female,Private music teacher,Automotive"
Test1,9619,"3/12/2020 8:33,31883,Utility,IBG,56,Male,Fish farm manager,Automotive"
