Transaction_Date_&_Time,Transaction_Value,Remarks,Transaction_Type,Age,Gender,Occupation,Industry
1/2/2020 11:07,44725,House Installment,IBG,48,Male,Accommodation manager,Defence
1/30/2020 20:11,14894,House Installment,Duitnow,48,Male,Psychiatric nurse,Medical Tourism
1/30/2020 5:16,20811,Credit Card Installment,Instant Transfer,88,Female,Biomedical engineer,Tourism
1/9/2020 21:27,6677,Transaction,Instant Transfer,27,Female,"Social research officer, government",Eletrical & Electronic
5/8/2020 12:35,53395,Credit Card Installment,Duitnow,33,Female,Chartered accountant,Construction
4/7/2020 7:43,91775,Credit Card Installment,Duitnow,81,Female,Community development worker,Energy
4/14/2020 8:11,49920,Car Installment,Duitnow,91,Male,"Administrator, sports",Finance & Banking
5/9/2020 6:47,24400,Transaction,IBG,49,Male,Electrical engineer,Eletrical & Electronic
1/10/2020 9:39,23763,House Installment,Duitnow,40,Female,Meteorologist,Eletrical & Electronic
2/1/2020 8:26,69077,Transaction,Duitnow,34,Male,Camera operator,Tourism
2/26/2020 20:02,73671,Utility,Duitnow,98,Female,Production manager,Defence
5/5/2020 18:11,59052,Utility,IBG,43,Female,Pensions consultant,Defence
3/12/2020 2:45,65598,Car Installment,Duitnow,94,Male,"Designer, furniture",Eletrical & Electronic
3/16/2020 15:40,54956,House Installment,IBG,68,Male,Television production assistant,Oil and Gas
5/5/2020 17:04,13048,Credit Card Installment,IBG,65,Female,Corporate investment banker,Tourism
3/3/2020 10:01,43289,Car Installment,Duitnow,24,Male,Radio broadcast assistant,Eletrical & Electronic
2/14/2020 5:29,59527,Transaction,IBG,73,Male,Psychiatrist,Construction
4/13/2020 20:15,36908,House Installment,Duitnow,97,Female,Optometrist,Energy
1/8/2020 23:58,4108,House Installment,Instant Transfer,89,Male,Ranger/warden,Finance & Banking
2/9/2020 6:26,35010,Car Installment,Duitnow,83,Male,Training and development officer,Eletrical & Electronic
2/1/2020 12:16,45157,Credit Card Installment,Duitnow,25,Female,Clinical cytogeneticist,Medical Tourism
4/25/2020 16:34,57099,Credit Card Installment,Duitnow,41,Female,Investment analyst,Oil and Gas
2/24/2020 1:07,69565,Car Installment,IBG,88,Female,Probation officer,Finance & Banking
3/5/2020 11:28,19119,Transaction,Duitnow,69,Female,Health promotion specialist,Transport Network
3/27/2020 19:19,21735,Transaction,Duitnow,55,Female,Environmental manager,Defence
2/18/2020 2:03,74873,Car Installment,Duitnow,61,Female,Community education officer,Eletrical & Electronic
5/10/2020 2:35,7690,Transaction,IBG,81,Female,"Engineer, chemical",Automotive
1/7/2020 11:35,88764,Transaction,Instant Transfer,91,Male,"Therapist, speech and language",Defence
1/9/2020 7:18,65336,Credit Card Installment,Duitnow,92,Male,Applications developer,Eletrical & Electronic
4/1/2020 9:55,41698,Car Installment,Instant Transfer,65,Female,"Engineer, structural",Construction
3/7/2020 4:20,46072,Car Installment,IBG,27,Female,Physiotherapist,Finance & Banking
4/21/2020 10:20,22263,Car Installment,Instant Transfer,53,Male,Petroleum engineer,Medical Tourism
4/23/2020 0:02,99934,House Installment,Duitnow,82,Male,Medical physicist,Construction
3/6/2020 22:13,89141,Credit Card Installment,IBG,23,Female,"Designer, multimedia",Automotive
2/20/2020 12:14,10177,House Installment,Instant Transfer,28,Male,"Engineer, building services",Finance & Banking
1/20/2020 3:21,3221,Credit Card Installment,Instant Transfer,64,Female,Film/video editor,Oil and Gas
4/26/2020 12:42,74786,House Installment,Instant Transfer,40,Male,Travel agency manager,Oil and Gas
5/9/2020 0:25,17118,House Installment,Duitnow,75,Male,"Development worker, community",Energy
2/24/2020 17:30,54687,Credit Card Installment,IBG,96,Female,Chief Technology Officer,Automotive
3/6/2020 11:42,48469,Utility,IBG,21,Female,"Engineer, automotive",Automotive
4/20/2020 5:38,10451,Transaction,Duitnow,67,Male,Corporate investment banker,Construction
4/10/2020 15:18,64194,Car Installment,IBG,91,Male,Land,Construction
4/18/2020 11:45,58693,House Installment,Instant Transfer,66,Female,Environmental consultant,Energy
1/18/2020 2:49,19087,Car Installment,IBG,35,Female,Economist,Automotive
1/30/2020 4:37,43010,Transaction,Duitnow,95,Male,Dancer,Tourism
2/9/2020 9:00,43804,Credit Card Installment,IBG,21,Male,Music therapist,Automotive
2/1/2020 10:11,1479,Utility,Instant Transfer,38,Female,Music therapist,Defence
2/10/2020 10:29,24877,Transaction,Duitnow,19,Male,Merchant navy officer,Construction
2/27/2020 1:44,85053,Car Installment,Duitnow,22,Female,"Lighting technician, broadcasting/film/video",Eletrical & Electronic
2/23/2020 8:47,37430,Credit Card Installment,Instant Transfer,68,Female,Dance movement psychotherapist,Eletrical & Electronic
4/10/2020 14:07,32874,Transaction,Instant Transfer,94,Male,Agricultural consultant,Defence
5/2/2020 9:10,13798,Credit Card Installment,IBG,51,Female,"Engineer, maintenance (IT)",Tourism
1/10/2020 23:53,59319,Utility,Duitnow,35,Male,"Designer, multimedia",Tourism
3/9/2020 20:03,22269,House Installment,Instant Transfer,19,Male,Health service manager,Construction
2/8/2020 9:39,99196,Utility,IBG,71,Male,Recruitment consultant,Construction
3/3/2020 15:43,8999,Transaction,Duitnow,98,Male,General practice doctor,Tourism
3/15/2020 14:10,17959,Credit Card Installment,Duitnow,92,Male,"Nurse, children's",Automotive
1/7/2020 21:44,75965,Credit Card Installment,IBG,24,Male,"Conservator, museum/gallery",Construction
1/11/2020 11:12,83933,Transaction,Instant Transfer,79,Female,Mudlogger,Finance & Banking
2/14/2020 8:42,13246,Utility,IBG,86,Male,Theatre manager,Oil and Gas
5/10/2020 2:48,69800,Car Installment,Duitnow,35,Male,Accounting technician,Medical Tourism
3/3/2020 18:39,40567,House Installment,IBG,34,Male,"Administrator, sports",Energy
1/6/2020 11:37,68316,House Installment,IBG,32,Male,Counsellor,Automotive
4/22/2020 7:45,39357,Transaction,IBG,76,Male,"Surveyor, land/geomatics",Tourism
2/5/2020 2:27,69598,Utility,IBG,40,Male,Best boy,Energy
1/30/2020 12:55,53120,Credit Card Installment,IBG,23,Female,Building control surveyor,Oil and Gas
4/26/2020 6:17,75860,Car Installment,IBG,79,Male,Chief Marketing Officer,Finance & Banking
3/27/2020 6:28,21809,House Installment,IBG,94,Female,"Engineer, mining",Medical Tourism
4/20/2020 20:54,4318,Transaction,Duitnow,21,Female,"Production assistant, television",Defence
1/7/2020 21:33,49505,Credit Card Installment,Instant Transfer,43,Male,"Designer, ceramics/pottery",Oil and Gas
2/21/2020 16:56,98094,Transaction,Duitnow,48,Male,Network engineer,Medical Tourism
3/13/2020 22:22,36834,House Installment,Instant Transfer,69,Male,Osteopath,Energy
1/15/2020 16:21,50771,Transaction,Duitnow,84,Female,"Therapist, music",Construction
1/6/2020 19:35,5838,Car Installment,IBG,90,Female,Acupuncturist,Tourism
2/6/2020 2:05,66903,House Installment,Duitnow,44,Female,Chief Technology Officer,Energy
1/10/2020 19:35,6190,Car Installment,IBG,52,Female,Dramatherapist,Automotive
5/8/2020 20:03,95644,Credit Card Installment,IBG,58,Male,Special effects artist,Eletrical & Electronic
2/6/2020 16:51,71118,Utility,IBG,85,Male,Archaeologist,Finance & Banking
2/2/2020 6:21,83877,Car Installment,Instant Transfer,30,Female,Midwife,Tourism
2/27/2020 11:07,71060,House Installment,Instant Transfer,70,Female,Facilities manager,Defence
4/13/2020 7:09,72391,Transaction,Instant Transfer,45,Female,"Exhibitions officer, museum/gallery",Energy
1/1/2020 3:09,34869,Credit Card Installment,Instant Transfer,44,Male,Furniture conservator/restorer,Energy
4/18/2020 6:48,22722,Transaction,IBG,30,Female,Advertising copywriter,Defence
2/8/2020 15:57,84785,Credit Card Installment,Instant Transfer,43,Male,Water engineer,Tourism
1/16/2020 5:41,27688,Utility,Duitnow,32,Male,"Scientist, research (physical sciences)",Transport Network
1/30/2020 20:13,68470,Car Installment,Duitnow,49,Female,Personal assistant,Medical Tourism
3/31/2020 18:27,61928,Credit Card Installment,IBG,92,Female,Broadcast journalist,Medical Tourism
5/4/2020 19:31,65590,Transaction,Instant Transfer,68,Male,"Accountant, chartered management",Eletrical & Electronic
4/11/2020 9:36,43437,Car Installment,Duitnow,44,Male,Legal executive,Transport Network
2/5/2020 1:42,10706,Utility,IBG,31,Female,Best boy,Eletrical & Electronic
3/31/2020 9:48,86807,Utility,IBG,63,Male,Public affairs consultant,Construction
3/10/2020 14:23,64560,Utility,IBG,32,Female,Sport and exercise psychologist,Construction
2/15/2020 16:57,72627,Car Installment,IBG,41,Female,Health promotion specialist,Eletrical & Electronic
1/16/2020 20:31,6206,Credit Card Installment,IBG,64,Female,Secondary school teacher,Automotive
4/6/2020 17:07,65151,House Installment,Duitnow,28,Male,Contracting civil engineer,Construction
1/22/2020 16:03,31092,Credit Card Installment,IBG,72,Female,"Doctor, hospital",Transport Network
1/3/2020 10:27,1034,Utility,IBG,60,Male,Software engineer,Defence
3/23/2020 17:09,39909,House Installment,Instant Transfer,57,Male,"Administrator, charities/voluntary organisations",Medical Tourism
3/25/2020 4:37,68370,Credit Card Installment,Duitnow,46,Female,Insurance underwriter,Tourism
2/20/2020 0:13,71674,Transaction,Instant Transfer,68,Female,"Designer, fashion/clothing",Finance & Banking
2/15/2020 19:03,63826,Utility,Instant Transfer,80,Female,"Investment banker, corporate",Defence
1/25/2020 10:20,72712,Car Installment,Duitnow,52,Female,Best boy,Finance & Banking
2/5/2020 22:08,85577,House Installment,Duitnow,25,Female,"Surveyor, minerals",Automotive
1/6/2020 9:27,43578,Credit Card Installment,Duitnow,37,Male,Technical sales engineer,Oil and Gas
4/11/2020 10:49,55096,Utility,Instant Transfer,44,Female,Barista,Automotive
3/26/2020 15:18,75998,Car Installment,Duitnow,30,Female,"Teacher, primary school",Transport Network
3/10/2020 22:09,46725,Transaction,IBG,63,Female,Education administrator,Transport Network
2/18/2020 9:40,33634,Transaction,Duitnow,24,Male,Building surveyor,Medical Tourism
1/30/2020 5:10,68994,Credit Card Installment,Instant Transfer,22,Male,Warden/ranger,Transport Network
1/11/2020 13:08,15839,Transaction,IBG,63,Female,"Surveyor, mining",Tourism
1/11/2020 12:02,353,Transaction,Instant Transfer,74,Female,"Nurse, adult",Automotive
1/27/2020 22:39,54761,House Installment,IBG,31,Male,Veterinary surgeon,Finance & Banking
2/12/2020 20:34,70192,Transaction,Instant Transfer,18,Male,Building control surveyor,Energy
3/4/2020 16:00,55317,Utility,IBG,50,Female,Building surveyor,Eletrical & Electronic
1/14/2020 13:11,22709,Credit Card Installment,Duitnow,93,Male,Garment/textile technologist,Automotive
1/22/2020 21:25,51961,Credit Card Installment,Instant Transfer,66,Male,Agricultural engineer,Oil and Gas
2/11/2020 23:00,84271,Credit Card Installment,Duitnow,87,Male,Dealer,Medical Tourism
1/17/2020 12:19,89754,Transaction,IBG,61,Female,IT trainer,Eletrical & Electronic
4/19/2020 11:45,24256,Transaction,Duitnow,40,Female,Insurance broker,Medical Tourism
3/12/2020 11:40,93533,Credit Card Installment,Instant Transfer,62,Male,Secondary school teacher,Tourism
2/14/2020 10:34,33601,Credit Card Installment,IBG,47,Female,"Accountant, chartered public finance",Tourism
2/4/2020 5:59,97304,Credit Card Installment,IBG,29,Female,"Research officer, government",Automotive
1/1/2020 14:04,39241,House Installment,Duitnow,51,Male,Fine artist,Energy
3/22/2020 12:39,71791,Utility,Duitnow,41,Female,Financial risk analyst,Tourism
3/14/2020 8:40,79776,Transaction,IBG,28,Female,Land,Medical Tourism
3/20/2020 23:01,16512,Car Installment,IBG,91,Male,"Production assistant, radio",Automotive
1/8/2020 6:16,10618,Credit Card Installment,Instant Transfer,26,Female,Jewellery designer,Energy
2/2/2020 0:57,67182,Credit Card Installment,Instant Transfer,94,Male,Rural practice surveyor,Eletrical & Electronic
2/27/2020 7:24,4055,Credit Card Installment,IBG,25,Male,Broadcast engineer,Medical Tourism
3/16/2020 1:32,69435,Car Installment,IBG,38,Male,Legal executive,Energy
3/14/2020 5:31,85335,Transaction,IBG,56,Female,Architect,Eletrical & Electronic
4/24/2020 8:34,21945,Credit Card Installment,Instant Transfer,99,Female,Financial controller,Eletrical & Electronic
2/9/2020 8:35,64497,Utility,Instant Transfer,88,Male,Chief Operating Officer,Eletrical & Electronic
1/12/2020 14:48,26849,Utility,Duitnow,97,Male,Statistician,Medical Tourism
1/18/2020 16:29,28931,Credit Card Installment,Duitnow,76,Male,Chartered accountant,Automotive
4/21/2020 9:02,86828,Credit Card Installment,Duitnow,40,Female,Heritage manager,Tourism
1/28/2020 7:38,16877,Utility,IBG,99,Male,"Psychologist, forensic",Oil and Gas
1/3/2020 4:33,59214,Car Installment,Instant Transfer,97,Male,Geophysicist/field seismologist,Eletrical & Electronic
5/11/2020 4:03,31120,Transaction,Instant Transfer,79,Male,"Designer, textile",Defence
1/28/2020 10:13,44073,Utility,Instant Transfer,90,Female,Research scientist (physical sciences),Oil and Gas
4/2/2020 22:43,3102,Transaction,IBG,82,Male,"Therapist, speech and language",Finance & Banking
2/1/2020 2:05,83468,Credit Card Installment,Instant Transfer,68,Female,Copy,Medical Tourism
2/3/2020 5:14,25382,House Installment,Duitnow,88,Male,Insurance underwriter,Transport Network
2/20/2020 3:30,5631,Utility,Duitnow,47,Female,Dentist,Transport Network
5/2/2020 12:02,58386,Car Installment,IBG,80,Female,Personal assistant,Oil and Gas
5/8/2020 19:04,51610,Utility,Duitnow,30,Female,Building surveyor,Energy
2/19/2020 7:46,61908,Utility,Instant Transfer,79,Male,Museum/gallery curator,Finance & Banking
4/25/2020 20:38,99379,Transaction,IBG,76,Male,"Designer, furniture",Transport Network
1/19/2020 0:37,18614,Utility,IBG,82,Female,Advertising account planner,Transport Network
5/8/2020 5:03,51502,Utility,Instant Transfer,58,Male,"Scientist, research (medical)",Medical Tourism
1/12/2020 16:26,93310,House Installment,Instant Transfer,93,Male,"Scientist, biomedical",Transport Network
4/26/2020 7:43,62838,Car Installment,IBG,18,Male,"Nurse, mental health",Tourism
2/8/2020 13:14,72226,Utility,IBG,27,Female,Technical brewer,Defence
4/12/2020 21:47,3096,Credit Card Installment,IBG,69,Male,Museum/gallery curator,Construction
4/14/2020 15:28,27306,Credit Card Installment,Instant Transfer,95,Female,Marketing executive,Defence
4/23/2020 15:34,98158,Transaction,Duitnow,44,Female,Multimedia specialist,Automotive
2/12/2020 17:41,96842,Credit Card Installment,Instant Transfer,83,Male,Mechanical engineer,Medical Tourism
2/21/2020 23:54,26587,Utility,Instant Transfer,39,Female,"Education officer, environmental",Transport Network
2/19/2020 2:53,74287,Car Installment,IBG,98,Female,"Conservation officer, historic buildings",Eletrical & Electronic
4/9/2020 18:04,12414,Utility,Duitnow,47,Female,Commissioning editor,Tourism
4/13/2020 15:42,76074,Utility,IBG,36,Female,"Administrator, local government",Construction
1/4/2020 16:41,52391,Car Installment,IBG,51,Female,Chartered loss adjuster,Automotive
2/7/2020 22:33,13711,Utility,IBG,57,Female,Pensions consultant,Energy
2/12/2020 11:08,41035,Utility,Duitnow,36,Female,Risk analyst,Construction
1/3/2020 0:01,74164,Credit Card Installment,Instant Transfer,64,Male,"Conservation officer, historic buildings",Transport Network
1/2/2020 11:23,89579,Transaction,Instant Transfer,72,Female,Agricultural engineer,Medical Tourism
2/12/2020 17:27,91796,Utility,Instant Transfer,29,Male,Hotel manager,Eletrical & Electronic
1/23/2020 22:40,17331,Car Installment,Duitnow,93,Male,Fine artist,Finance & Banking
3/15/2020 21:55,78052,Credit Card Installment,Instant Transfer,78,Male,Public relations officer,Transport Network
4/30/2020 1:50,12638,House Installment,Duitnow,66,Female,Immunologist,Transport Network
4/26/2020 11:55,31438,House Installment,Duitnow,77,Male,Insurance risk surveyor,Medical Tourism
2/20/2020 7:36,13429,Car Installment,IBG,28,Female,Social researcher,Automotive
3/17/2020 16:07,20912,House Installment,IBG,73,Male,"Designer, multimedia",Eletrical & Electronic
1/19/2020 23:07,20558,Transaction,Duitnow,87,Female,"Producer, radio",Transport Network
1/9/2020 13:05,35081,House Installment,IBG,39,Male,"Geologist, engineering",Finance & Banking
1/19/2020 15:46,76944,Transaction,IBG,91,Male,Careers information officer,Defence
1/28/2020 14:38,17065,Credit Card Installment,IBG,41,Female,Insurance broker,Automotive
3/3/2020 22:58,57251,Car Installment,IBG,80,Male,Oncologist,Defence
1/21/2020 8:30,80937,Utility,Duitnow,69,Female,Firefighter,Medical Tourism
4/5/2020 18:06,19819,Transaction,IBG,58,Female,Psychiatric nurse,Eletrical & Electronic
2/27/2020 21:08,92314,Credit Card Installment,IBG,34,Male,Podiatrist,Transport Network
1/25/2020 14:07,75352,Transaction,Instant Transfer,25,Male,Records manager,Eletrical & Electronic
3/19/2020 0:26,26532,Credit Card Installment,IBG,86,Female,"Engineer, drilling",Construction
1/1/2020 21:17,6343,Utility,IBG,71,Female,"Production designer, theatre/television/film",Finance & Banking
3/11/2020 3:30,17076,Transaction,Duitnow,36,Male,"Therapist, occupational",Tourism
4/2/2020 17:02,54532,House Installment,Instant Transfer,80,Male,Primary school teacher,Transport Network
4/25/2020 0:04,9050,Credit Card Installment,IBG,83,Male,Diplomatic Services operational officer,Energy
2/15/2020 19:23,66275,Credit Card Installment,Instant Transfer,89,Male,Technical brewer,Eletrical & Electronic
4/21/2020 17:33,89416,Car Installment,IBG,93,Female,Animal nutritionist,Medical Tourism
2/22/2020 11:59,38178,Transaction,IBG,75,Female,Investment analyst,Defence
